/		CG-6 Survey
/		Survey Name:	1089-1327
/		Instrument Serial Number:	000000022090447
/		Created:	2023-02-21 04:02:31
/
/		CG-6 Calibration
/		Operator:	MADI
/		Gcal1 [mGal]:	8044.824000
/		Goff [ADU]:	-8388608.000000
/		Gref [mGal]:	0.0000
/		X Scale [arc-sec/ADU]:	0.030720
/		Y Scale [arc-sec/ADU]:	0.030787
/		X Offset [ADU]:	-209350.000000
/		Y Offset [ADU]:	-187102.000000
/		Temperature Coefficient [mGal/mK]:	-0.131000
/		Temperature Scale [mK/ADU]:	-0.000111
/		Drift Rate [mGal/day]:	-0.118728
/		Drift Zero Time:	2022-06-30 18:38:18
/		Firmware Version:	CG6_2_20220815
/
/Station	Date	Time	CorrGrav	Line	StdDev	StdErr	RawGrav	X	Y	SensorTemp	TideCorr	TiltCorr	TempCorr	DriftCorr	MeasurDur	InstrHeight	LatUser	LonUser	ElevUser	LatGPS	LonGPS	ElevGPS	Corrections[drift-temp-na-tide-tilt]
1089	2023-02-21	04:02:31	4209.6840	2	0.0231	0.0030	4182.3980	3.3	5.1	-4.4364	-0.0808	0.0005	-0.5812	27.9475	60	0.214	43.356075	76.936699	677.67	--	--	--	11011
1089	2023-02-21	04:03:31	4209.6854	2	0.0277	0.0036	4182.3989	4.9	5.1	-4.4340	-0.0804	0.0005	-0.5812	27.9475	60	0.214	43.356075	76.936699	677.67	--	--	--	11011
1089	2023-02-21	04:04:31	4209.6854	2	0.0216	0.0028	4182.3987	4.5	5.1	-4.4426	-0.0799	0.0006	-0.5815	27.9476	60	0.214	43.356075	76.936699	677.67	--	--	--	11011
1089	2023-02-21	04:05:31	4209.6858	2	0.0248	0.0032	4182.3982	5.9	2.6	-4.4395	-0.0795	0.0005	-0.5812	27.9477	60	0.214	43.356075	76.936699	677.67	--	--	--	11011
1089	2023-02-21	04:06:31	4209.6852	2	0.0258	0.0033	4182.3970	7.1	3.1	-4.4349	-0.0790	0.0008	-0.5813	27.9478	60	0.214	43.356075	76.936699	677.67	--	--	--	11011
1089	2023-02-21	04:07:31	4209.6864	2	0.0251	0.0032	4182.3974	7.1	4.5	-4.4413	-0.0786	0.0009	-0.5811	27.9479	60	0.214	43.356075	76.936699	677.67	--	--	--	11011
1089	2023-02-21	04:08:31	4209.6843	2	0.0210	0.0027	4182.3950	4.2	6.3	-4.4343	-0.0781	0.0007	-0.5812	27.9480	60	0.214	43.356075	76.936699	677.67	--	--	--	11011
1089	2023-02-21	04:09:31	4209.6861	2	0.0280	0.0036	4182.3958	5.8	6.5	-4.4386	-0.0777	0.0010	-0.5812	27.9480	60	0.214	43.356075	76.936699	677.67	--	--	--	11011
1089	2023-02-21	04:10:31	4209.6845	2	0.0260	0.0034	4182.3941	6.0	5.3	-4.4406	-0.0772	0.0006	-0.5812	27.9481	60	0.214	43.356075	76.936699	677.67	--	--	--	11011
1089	2023-02-21	04:11:31	4209.6868	2	0.0242	0.0031	4182.3952	8.0	5.5	-4.4374	-0.0767	0.0014	-0.5812	27.9482	60	0.214	43.356075	76.936699	677.67	--	--	--	11011
